time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0011936415789,0.0061486936285,12.487943843,6.25116219301,6.26998561678,0.0,0.025250072923,-0.0464067503375,3.28547337713,-0.124521709472,-0.0681802479381,0.0,416.2932864584206,415.5477971825391,416.44187261537706,415.63220481887845
1.3800000000000008,0.00306074710662,0.00248503074274,12.6937218477,6.24368579024,6.26871361423,0.0,0.0371146794935,-0.0766559042637,3.57290523333,-0.124811522018,-0.0878116104443,0.0,503.58477264699263,502.15902490683277,501.93700731924446,501.9038145190767
1.4400000000000008,0.00562905841279,-0.00303023383755,12.912842265,6.23644917308,6.26443772908,0.0,0.0489472375775,-0.107969854528,3.73056478992,-0.120382865318,-0.0999930227305,0.0,466.26560203439146,465.3062268527128,467.5560843919993,467.88804560836684
1.5000000000000009,0.00897089721972,-0.0105590120601,13.1411582303,6.23247047771,6.26751555714,0.0,0.0621361480433,-0.143376804571,3.87945532086,-0.141351217603,-0.0681673794126,0.0,464.01015511812733,466.4956984296313,466.01639987204334,464.36033699646356
1.560000000000001,0.0130781156071,-0.0203503419621,13.3793115605,6.22767251771,6.26341488401,0.0,0.0752264777069,-0.183487250984,4.05833081683,-0.163609632659,-0.0689611697969,0.0,475.32951876255663,475.26548014021034,475.95825115910526,474.2322941107622
1.620000000000001,0.0179868217146,-0.0324831723537,13.6247295655,6.21785770261,6.26111639623,0.0,0.0885990297239,-0.221874987671,4.12197505295,-0.163524581319,-0.0850660856494,0.0,441.82533325981905,440.49104535654124,441.6227506159517,441.6040730833396
1.680000000000001,0.0237758571563,-0.0472197513726,13.8755943389,6.20863441704,6.26044406157,0.0,0.104452202097,-0.270286722618,4.2396760351,-0.156238886734,-0.0631746455645,0.0,458.3878921943071,460.1197613971628,458.1495695513216,458.7047228466324
1.740000000000001,0.030437092859,-0.0647431012425,14.1294094091,6.19944851648,6.25939154004,0.0,0.117693670594,-0.314607570745,4.22082058412,-0.152535394226,-0.0462092020845,0.0,415.5114351306852,416.9937130293029,415.93537927606866,416.2351356480283
1.8000000000000012,0.0379377972757,-0.0851732903406,14.383257862,6.19348058173,6.25825137281,0.0,0.132416832743,-0.366944691218,4.24065438535,-0.134152069385,-0.0614568033556,0.0,428.75009857482297,427.4507464733199,429.17918336658266,430.71595225504285
1.8600000000000012,0.0464034201005,-0.10906626398,14.6405660356,6.18556549897,6.25627427772,0.0,0.149946000859,-0.430248579227,4.33582832967,-0.139539500623,-0.0770335199308,0.0,454.1464311760378,452.8919637522696,453.356007342387,452.90618579436017
1.9200000000000013,0.055976826411,-0.136919596635,14.9037465814,6.18196240506,6.25175290908,0.0,0.169614700599,-0.498495621149,4.43639790907,-0.164693660465,-0.0819107243175,0.0,455.69510629697265,455.30025408550046,457.3737286844739,455.345778845629
1.9800000000000013,0.0667030051186,-0.168599982576,15.1694235796,6.17325286092,6.24921084733,0.0,0.188126546604,-0.558267462397,4.41945431952,-0.153974524086,-0.100027279219,0.0,419.70272202065536,418.12022339761194,419.00498218847764,419.9095830312383
2.0400000000000014,0.078746339392,-0.20451885385,15.4385498592,6.16429182149,6.24486847915,0.0,0.213747599379,-0.639925088415,4.55074298188,-0.149281957774,-0.11538965157,0.0,466.18260985848667,464.97141602877514,467.1578368692475,467.5029884651477
2.1000000000000014,0.0924677765228,-0.245609789804,15.7164288961,6.16189249748,6.23806158827,0.0,0.244360357121,-0.729921126592,4.71113853792,-0.178560634217,-0.120517288312,0.0,476.43912705131595,476.03559300504435,477.8759132637954,475.6164044384923
2.1600000000000015,0.107853769714,-0.291317283191,15.9969011726,6.15299532947,6.23084777509,0.0,0.269074101461,-0.794382107872,4.63807849671,-0.164949008966,-0.119844900795,0.0,402.9721710384271,403.01827928727397,402.9726033531591,404.16889297309865
